record_id,phone,account_number,call_time,call_hour,call_result,age,mortgage_balance,tenure,account_holdings,retained,age_group,balance_group,tenure_group
991,814593735,ACC162884,16/04/2025 10:31,10,answer,40,405418.2708,9.310584329,4,1,36-50,High,Established
992,844208357,ACC567640,08/04/2025 12:37,12,answer,27,106405.258,20.20291435,1,1,25-35,Low,Long-term
993,854660821,ACC402296,10/04/2025 10:42,10,no answer,68,398415.0711,3.324524528,2,1,51-75,High,New
994,854743678,ACC302508,14/04/2025 12:02,12,answer,70,117997.3666,20.2863672,5,0,51-75,Low,Long-term
995,899542829,ACC908761,07/04/2025 12:28,12,cancel record,42,172515.1488,24.90049186,3,1,36-50,Low,Long-term
996,832624026,ACC712405,28/04/2025 13:59,13,no answer,72,329659.1936,0,2,0,51-75,Medium-High,New
997,845398424,ACC854733,28/04/2025 09:17,9,answer,44,298135.6127,20.92049898,3,0,36-50,Medium-High,Long-term
998,830749966,ACC400653,02/04/2025 12:45,12,answer,49,225737.8059,0,1,0,36-50,Medium-Low,New
999,864226740,ACC849003,24/04/2025 16:11,16,answering machine,43,394953.7648,16.52856504,3,1,36-50,High,Long-term
1000,818922870,ACC701353,09/04/2025 11:26,11,no answer,68,376199.7202,2.469436228,3,0,51-75,High,New
1001,827956029,ACC106303,02/04/2025 14:52,14,answer,39,211992.1669,0,2,0,36-50,Medium-Low,New
1002,879275512,ACC529001,21/04/2025 15:29,15,invalid number,62,451850.8425,11.33592325,2,0,51-75,High,Loyal
1003,836436579,ACC975999,23/04/2025 09:06,9,answer,36,96758.89773,17.80569277,4,1,36-50,Low,Long-term
1004,839628532,ACC772301,01/04/2025 09:35,9,answer,40,218138.0014,0.971087175,4,1,36-50,Medium-Low,New
1005,846041136,ACC177759,29/04/2025 09:20,9,no answer,55,277745.0609,1.386021816,3,0,51-75,Medium-High,New
1006,837622243,ACC780135,03/04/2025 13:04,13,answer,44,221639.2929,6.218742634,1,1,36-50,Medium-Low,Established
1007,847909171,ACC643050,01/04/2025 12:15,12,no answer,59,398547.7579,0,3,1,51-75,High,New
1008,881050421,ACC213117,14/04/2025 13:05,13,wrong party,57,261184.3656,2.58844565,4,0,51-75,Medium-Low,New
1009,827716818,ACC748203,14/04/2025 12:47,12,no answer,75,368891.9067,3.275946422,2,0,51-75,High,New
1010,880844732,ACC138627,04/04/2025 16:57,16,no answer,53,321396.4263,1.998490742,4,0,51-75,Medium-High,New
1011,897731102,ACC866798,21/04/2025 13:44,13,answer,49,327513.1893,7.939054165,2,1,36-50,Medium-High,Established
1012,889550871,ACC858862,14/04/2025 13:26,13,answer,40,208905.0055,29.87025276,5,1,36-50,Medium-Low,Long-term
1013,833240345,ACC747867,16/04/2025 14:21,14,answer,43,314376.8685,12.45700757,5,0,36-50,Medium-High,Loyal
1014,836829001,ACC786716,04/04/2025 11:15,11,no answer,48,310082.2831,11.46422366,4,1,36-50,Medium-High,Loyal
1015,847578720,ACC510883,21/04/2025 13:11,13,answer,31,274970.1829,30,3,1,25-35,Medium-High,Long-term
1016,865291146,ACC865633,07/04/2025 14:29,14,answer,60,217307.7502,0,2,0,51-75,Medium-Low,New
1017,878173752,ACC517579,14/04/2025 10:32,10,answer,44,275679.0247,21.70379908,5,1,36-50,Medium-High,Long-term
1018,842621292,ACC775405,23/04/2025 11:26,11,answer,25,173725.7837,19.36610252,1,1,25-35,Low,Long-term
1019,826575952,ACC653990,09/04/2025 16:37,16,no answer,32,139566.1992,17.89061904,3,0,25-35,Low,Long-term
1020,891835666,ACC182278,01/04/2025 13:03,13,no answer,37,206092.8873,25.42339681,3,1,36-50,Medium-Low,Long-term
1021,878981706,ACC679531,30/04/2025 15:01,15,dropped,42,155681.622,15.17456814,2,0,36-50,Low,Loyal
1022,873222881,ACC620605,29/04/2025 09:27,9,answering machine,66,304587.7076,6.491458687,4,0,51-75,Medium-High,Established
1023,856757691,ACC661730,14/04/2025 10:04,10,no answer,64,431004.9573,12.13703658,3,0,51-75,High,Loyal
1024,850582731,ACC470437,11/04/2025 10:22,10,answering machine,42,164993.1418,15.22255251,2,0,36-50,Low,Loyal
1025,873582275,ACC401189,07/04/2025 16:14,16,answer,48,192325.4222,18.35167548,4,1,36-50,Low,Long-term
1026,840247366,ACC982898,29/04/2025 14:06,14,answer,40,130415.895,10.72950616,3,0,36-50,Low,Loyal
1027,879235036,ACC967357,02/04/2025 10:45,10,answer,58,292103.9186,0,1,0,51-75,Medium-High,New
1028,898679423,ACC965185,21/04/2025 11:19,11,answer,57,214063.7533,21.17760474,3,1,51-75,Medium-Low,Long-term
1029,873467661,ACC693404,18/04/2025 13:00,13,answer,58,185125.1305,23.60341636,4,1,51-75,Low,Long-term
1030,838111972,ACC378074,16/04/2025 13:41,13,callback error,42,184755.7111,20.6032876,4,0,36-50,Low,Long-term
1031,895444165,ACC988220,23/04/2025 15:20,15,answering machine,64,351853.0163,6.850738429,2,0,51-75,High,Established
1032,819909896,ACC944371,07/04/2025 16:02,16,answering machine,57,80466.05409,11.67414729,4,1,51-75,Low,Loyal
1033,810604787,ACC103973,21/04/2025 09:18,9,busy,43,415584.0437,0,4,0,36-50,High,New
1034,845114842,ACC158251,02/04/2025 14:43,14,answer,71,204132.521,18.1895229,2,1,51-75,Medium-Low,Long-term
1035,892570687,ACC298467,14/04/2025 09:52,9,no answer,47,236018.703,4.764540107,4,0,36-50,Medium-Low,Established
1036,815319324,ACC548391,15/04/2025 10:35,10,no answer,45,294734.1733,11.31500057,3,1,36-50,Medium-High,Loyal
1037,823288439,ACC176882,14/04/2025 16:16,16,no answer,63,363405.7559,2.14226905,3,0,51-75,High,New
1038,823461059,ACC970758,08/04/2025 15:05,15,no answer,70,162389.8537,17.63029106,4,1,51-75,Low,Long-term
1039,853884418,ACC816798,17/04/2025 09:17,9,answering machine,65,384485.4386,4.943451289,5,0,51-75,High,Established
1040,823410404,ACC125191,03/04/2025 11:50,11,no answer,45,352422.0429,0.307598392,3,0,36-50,High,New
1041,886719782,ACC761093,02/04/2025 13:32,13,answer,45,150072.1659,13.87642891,3,1,36-50,Low,Loyal
1042,866494779,ACC504482,14/04/2025 10:02,10,answer,54,119777.5166,12.82785709,5,1,51-75,Low,Loyal
1043,820164684,ACC325162,11/04/2025 15:44,15,answering machine,58,221449.1236,18.2226528,4,1,51-75,Medium-Low,Long-term
1044,815811179,ACC524189,18/04/2025 09:19,9,answer,63,272550.5071,2.465181921,1,0,51-75,Medium-High,New
1045,892629930,ACC299698,14/04/2025 14:37,14,answer,44,170171.5696,0,3,1,36-50,Low,New
1046,899351483,ACC663331,07/04/2025 11:50,11,answering machine,75,330322.2662,0,2,0,51-75,Medium-High,New
1047,843706634,ACC753010,28/04/2025 11:39,11,answer,39,269485.7749,10.88744655,4,1,36-50,Medium-High,Loyal
1048,851601746,ACC210890,24/04/2025 09:03,9,answer,60,255561.3035,19.06101358,3,1,51-75,Medium-Low,Long-term
1049,875345705,ACC578627,08/04/2025 13:26,13,abandoned,42,342828.6288,16.83460429,3,0,36-50,High,Long-term
1050,860664824,ACC914771,23/04/2025 09:35,9,answer,48,130405.478,28.29407789,3,0,36-50,Low,Long-term
1051,858044011,ACC664918,30/04/2025 10:24,10,no answer,55,239947.669,18.08042745,3,0,51-75,Medium-Low,Long-term
1052,894179742,ACC573163,15/04/2025 09:09,9,answering machine,57,500000,0.133520823,4,0,51-75,High,New
1053,893736988,ACC989693,02/04/2025 11:01,11,silence,44,238215.3026,6.157707817,2,0,36-50,Medium-Low,Established
1054,810638033,ACC578913,24/04/2025 15:14,15,wrong party,59,113975.6739,10.86327601,2,0,51-75,Low,Loyal
1055,838383635,ACC906788,14/04/2025 09:07,9,no answer,50,216989.9099,0,2,0,36-50,Medium-Low,New
1056,831008016,ACC172088,15/04/2025 13:52,13,no answer,74,500000,0,2,0,51-75,High,New
1057,876711007,ACC122790,28/04/2025 16:37,16,wrong number,73,254276.7589,8.077382822,4,0,51-75,Medium-Low,Established
1058,857888347,ACC492139,23/04/2025 15:37,15,answering machine,54,213150.9972,1.92243845,2,1,51-75,Medium-Low,New
1059,851632922,ACC714369,14/04/2025 14:07,14,answer,25,201256.0106,14.52767195,3,0,25-35,Low,Loyal
1060,892865234,ACC193106,30/04/2025 12:41,12,no answer,41,363456.7261,25.07352103,1,0,36-50,High,Long-term
1061,851552992,ACC228544,23/04/2025 09:53,9,abandoned,25,264437.4758,4.279532801,4,0,25-35,Medium-Low,Established
1062,863903529,ACC847058,09/04/2025 13:39,13,answer,31,402907.2803,16.17379498,4,1,25-35,High,Long-term
1063,822630993,ACC334177,25/04/2025 15:36,15,no answer,27,391582.7649,9.774220288,2,0,25-35,High,Established
1064,831523422,ACC269126,14/04/2025 13:22,13,answer,45,362139.2356,10.68824723,1,0,36-50,High,Loyal
1065,846300493,ACC204297,11/04/2025 14:38,14,answer,30,308706.4719,13.10156906,2,0,25-35,Medium-High,Loyal
1066,855794345,ACC283475,07/04/2025 11:36,11,answer,44,233607.6527,8.897655416,4,1,36-50,Medium-Low,Established
1067,897304390,ACC308034,21/04/2025 13:48,13,no answer,28,238728.7896,6.105749427,1,1,25-35,Medium-Low,Established
1068,821405671,ACC461230,08/04/2025 15:08,15,dropped,45,275523.8839,2.457679869,3,0,36-50,Medium-High,New
1069,830090791,ACC211675,04/04/2025 13:27,13,answering machine,71,464990.8132,6.815050657,4,0,51-75,High,Established
1070,823735015,ACC866802,16/04/2025 13:58,13,dropped,67,250270.505,0,2,0,51-75,Medium-Low,New
1071,838337264,ACC696831,07/04/2025 13:14,13,answer,60,249701.8479,19.58274156,2,1,51-75,Medium-Low,Long-term
1072,823079646,ACC872734,28/04/2025 10:33,10,no answer,62,417656.9807,0,3,0,51-75,High,New
1073,887830043,ACC935417,10/04/2025 10:38,10,answer,40,413826.2925,17.93679508,2,0,36-50,High,Long-term
1074,811364366,ACC919748,01/04/2025 11:39,11,answering machine,67,304943.3706,8.956949794,5,0,51-75,Medium-High,Established
1075,891860079,ACC514669,09/04/2025 09:00,9,busy,28,422999.219,0,5,0,25-35,High,New
1076,881432963,ACC467513,21/04/2025 13:05,13,no answer,27,194536.15,15.31624424,3,1,25-35,Low,Loyal
1077,821800187,ACC359589,25/04/2025 14:49,14,dropped,51,373541.8597,13.57921002,1,1,51-75,High,Loyal
1078,883546731,ACC202101,10/04/2025 09:06,9,busy,73,371544.3503,5.668925696,2,0,51-75,High,Established
1079,861657525,ACC421168,15/04/2025 14:39,14,callback error,40,159986.8483,18.20574907,3,1,36-50,Low,Long-term
1080,866663331,ACC909409,30/04/2025 09:13,9,answer,42,206443.6022,0,4,1,36-50,Medium-Low,New
1081,887543717,ACC677049,15/04/2025 11:33,11,no answer,31,430089.5698,0,4,0,25-35,High,New
1082,850786800,ACC531188,25/04/2025 13:41,13,answer,55,165265.5994,21.23613706,2,1,51-75,Low,Long-term
1083,879920442,ACC839676,14/04/2025 13:21,13,stale,54,121271.3037,11.06908497,5,1,51-75,Low,Loyal
1084,871721532,ACC686391,14/04/2025 12:41,12,no answer,75,500000,0,3,0,51-75,High,New
1085,838873061,ACC907284,24/04/2025 14:27,14,no answer,35,310968.836,9.045366816,3,1,25-35,Medium-High,Established
1086,852305796,ACC256101,11/04/2025 09:07,9,busy,38,308107.4512,1.267777265,2,0,36-50,Medium-High,New
1087,846410177,ACC722749,10/04/2025 09:40,9,answer,27,233578.4416,10.37426588,3,1,25-35,Medium-Low,Loyal
1088,878460144,ACC334925,04/04/2025 16:34,16,busy,44,179000.6318,11.82297982,2,0,36-50,Low,Loyal
1089,830024759,ACC531422,24/04/2025 16:30,16,no answer,44,368573.0687,5.944759043,4,0,36-50,High,Established
1090,850514163,ACC108726,28/04/2025 10:46,10,wrong party,35,426045.4268,6.606507577,1,0,25-35,High,Established
1091,899874231,ACC524497,30/04/2025 12:05,12,invalid number,41,289283.6988,19.72371926,4,1,36-50,Medium-High,Long-term
1092,885157844,ACC703133,10/04/2025 15:53,15,no answer,44,478219.4879,10.26137471,3,0,36-50,High,Loyal
1093,892081723,ACC936239,24/04/2025 16:04,16,answer,38,126116.5439,20.60111919,3,1,36-50,Low,Long-term
1094,872605001,ACC484232,18/04/2025 15:32,15,no answer,57,308399.5862,15.89416862,2,0,51-75,Medium-High,Loyal
1095,883743452,ACC135361,15/04/2025 10:54,10,dropped,49,259043.5812,4.667662879,4,0,36-50,Medium-Low,Established
1096,860540523,ACC689041,04/04/2025 10:39,10,silence,40,157057.0056,0.72253658,2,0,36-50,Low,New
1097,890964035,ACC606614,25/04/2025 10:38,10,stale,57,321903.7682,14.84716449,2,0,51-75,Medium-High,Loyal
1098,828926217,ACC499738,22/04/2025 14:48,14,wrong number,35,311083.994,9.504011138,2,1,25-35,Medium-High,Established
1099,835498179,ACC585383,21/04/2025 14:17,14,no answer,44,282414.8166,12.38462271,3,0,36-50,Medium-High,Loyal
1100,886677171,ACC369092,21/04/2025 11:12,11,no answer,48,446936.4026,3.60191901,2,0,36-50,High,New
1101,815831259,ACC742537,25/04/2025 11:03,11,answer,27,293694.4777,4.6916099,1,1,25-35,Medium-High,Established
1102,881485566,ACC416596,08/04/2025 10:28,10,answering machine,60,379064.1922,14.65645026,1,1,51-75,High,Loyal
1103,859403912,ACC457904,14/04/2025 12:24,12,dropped,48,361300.4613,11.81936515,4,1,36-50,High,Loyal
1104,867784264,ACC465685,29/04/2025 09:43,9,answer,44,374596.6517,17.55696009,3,0,36-50,High,Long-term
1105,835959953,ACC207614,15/04/2025 14:26,14,answer,59,389227.9507,23.36342513,4,1,51-75,High,Long-term
1106,888082606,ACC781176,16/04/2025 12:33,12,answer,56,291934.7616,14.62584282,3,1,51-75,Medium-High,Loyal
1107,880522022,ACC580883,30/04/2025 13:08,13,invalid number,44,163829.3552,11.95323831,3,1,36-50,Low,Loyal
1108,890200242,ACC846918,14/04/2025 14:33,14,no answer,38,185313.9155,11.36785355,3,0,36-50,Low,Loyal
1109,817618824,ACC469812,24/04/2025 14:57,14,no answer,67,361407.879,14.60526881,3,0,51-75,High,Loyal
1110,820484426,ACC961496,08/04/2025 11:47,11,answer,53,235444.4031,13.82029167,4,1,51-75,Medium-Low,Loyal
1111,826058214,ACC519662,24/04/2025 09:49,9,no answer,36,299804.1469,13.7691489,2,1,36-50,Medium-High,Loyal
1112,869240970,ACC180156,07/04/2025 09:05,9,no answer,35,237860.1075,10.09532361,4,1,25-35,Medium-Low,Loyal
1113,848701162,ACC325954,21/04/2025 16:33,16,no answer,25,301871.103,1.793475723,1,1,25-35,Medium-High,New
1114,875507835,ACC305710,21/04/2025 15:22,15,answer,47,144562.267,15.38301115,4,1,36-50,Low,Loyal
1115,821583737,ACC253702,30/04/2025 15:10,15,dropped,41,258836.3961,6.669114962,2,0,36-50,Medium-Low,Established
1116,849786001,ACC749749,28/04/2025 15:25,15,answering machine,56,381807.786,18.59497495,3,1,51-75,High,Long-term
1117,863221420,ACC648381,10/04/2025 15:11,15,no answer,48,324573.5548,0.151823805,2,0,36-50,Medium-High,New
1118,818807588,ACC514404,11/04/2025 13:05,13,answer,62,310173.3192,9.799722515,3,1,51-75,Medium-High,Established
1119,898725652,ACC788013,15/04/2025 13:25,13,answer,34,296349.4042,15.86219141,4,1,25-35,Medium-High,Loyal
1120,843741876,ACC693004,22/04/2025 14:23,14,answer,58,216104.0816,0,5,0,51-75,Medium-Low,New
1121,823432881,ACC727704,15/04/2025 10:22,10,dropped,60,347033.6676,0,1,0,51-75,High,New
1122,824327991,ACC426196,16/04/2025 11:33,11,no answer,63,268380.244,7.576850458,4,0,51-75,Medium-Low,Established
1123,847656546,ACC820856,07/04/2025 11:52,11,dropped,28,252986.2728,12.68644094,3,1,25-35,Medium-Low,Loyal
1124,829434011,ACC159861,02/04/2025 15:29,15,answering machine,46,206939.5588,9.605538264,3,0,36-50,Medium-Low,Established
1125,898200811,ACC405346,30/04/2025 14:42,14,answer,25,350623.1735,15.18875168,4,1,25-35,High,Loyal
1126,859760409,ACC562382,01/04/2025 16:22,16,stale,40,175405.0029,14.0013531,3,1,36-50,Low,Loyal
1127,893055282,ACC166612,04/04/2025 12:04,12,stale,71,322359.3932,2.30481584,3,0,51-75,Medium-High,New
1128,899784569,ACC779148,24/04/2025 10:28,10,wrong party,38,401098.5362,12.5875827,2,0,36-50,High,Loyal
1129,868884633,ACC391091,14/04/2025 14:16,14,no answer,51,341148.5273,10.14408013,1,0,51-75,High,Loyal
1130,857745092,ACC921181,28/04/2025 10:48,10,answer,53,239490.9077,7.633105163,5,1,51-75,Medium-Low,Established
1131,874400279,ACC821940,29/04/2025 10:18,10,answer,44,292717.936,5.727590162,5,1,36-50,Medium-High,Established
1132,895849576,ACC413772,07/04/2025 10:23,10,answer,37,146476.2513,6.327267954,3,0,36-50,Low,Established
1133,852301592,ACC311382,28/04/2025 14:18,14,no answer,52,409310.5088,3.886886429,1,0,51-75,High,Established
1134,864075427,ACC114783,29/04/2025 15:22,15,answer,75,262585.5753,26.52773379,3,1,51-75,Medium-Low,Long-term
1135,821477880,ACC101468,25/04/2025 11:51,11,answer,56,343418.981,18.74870121,4,1,51-75,High,Long-term
1136,833484889,ACC350597,22/04/2025 11:41,11,busy,57,178155.9159,3.285459251,3,1,51-75,Low,New
1137,842840533,ACC728125,23/04/2025 15:10,15,no answer,50,266996.2707,4.678355288,3,0,36-50,Medium-Low,Established
1138,814194375,ACC171382,09/04/2025 10:41,10,answer,45,235752.7418,15.30156694,3,1,36-50,Medium-Low,Loyal
1139,824617067,ACC452098,03/04/2025 12:33,12,busy,25,320593.5593,0,4,0,25-35,Medium-High,New
1140,890396426,ACC214536,11/04/2025 09:47,9,answer,34,107964.1503,7.61950231,2,1,25-35,Low,Established
1141,836202917,ACC417705,29/04/2025 14:30,14,answer,39,209382.4835,27.35760091,5,1,36-50,Medium-Low,Long-term
1142,841451226,ACC463896,18/04/2025 09:56,9,no answer,25,103764.5703,9.375437212,5,1,25-35,Low,Established
1143,828863729,ACC962133,15/04/2025 16:55,16,answer,36,329738.8986,14.71892465,2,1,36-50,Medium-High,Loyal
1144,830716944,ACC163071,21/04/2025 15:12,15,general error,25,68865.55052,21.48825479,2,1,25-35,Low,Long-term
1145,860000776,ACC520111,28/04/2025 12:10,12,no answer,56,192392.9613,0,3,0,51-75,Low,New
1146,849069012,ACC138417,28/04/2025 14:28,14,answer,52,298312.188,5.169860792,2,1,51-75,Medium-High,Established
1147,879479754,ACC907862,16/04/2025 15:55,15,answer,56,192734.8212,9.59335696,3,1,51-75,Low,Established
1148,867750956,ACC762156,14/04/2025 10:08,10,answer,69,301858.4979,0,3,0,51-75,Medium-High,New
1149,820681376,ACC392982,15/04/2025 11:13,11,answer,43,432992.5188,6.321135652,3,0,36-50,High,Established
1150,842311249,ACC294206,09/04/2025 09:30,9,callback error,25,296029.8202,7.222229118,5,0,25-35,Medium-High,Established
1151,899842007,ACC822538,15/04/2025 13:45,13,answer,25,340827.3979,11.68120114,3,0,25-35,High,Loyal
1152,850992948,ACC971421,15/04/2025 13:59,13,callback error,40,321364.0197,16.33763991,2,0,36-50,Medium-High,Long-term
1153,883027048,ACC160880,14/04/2025 12:13,12,answer,32,452700.9336,18.09579476,3,1,25-35,High,Long-term
1154,811310198,ACC160158,28/04/2025 10:50,10,answer,42,194094.6829,14.91981264,3,0,36-50,Low,Loyal
1155,876544949,ACC179734,15/04/2025 16:14,16,answering machine,33,403158.4832,0,3,0,25-35,High,New
1156,861315189,ACC307480,08/04/2025 09:44,9,callback error,54,297996.1218,10.52384186,3,0,51-75,Medium-High,Loyal
1157,854254792,ACC358641,29/04/2025 10:33,10,no answer,40,86177.95461,27.97584979,2,1,36-50,Low,Long-term
1158,843056617,ACC520885,24/04/2025 09:04,9,answer,45,238965.6863,0,4,1,36-50,Medium-Low,New
1159,847243242,ACC256153,10/04/2025 12:28,12,answer,61,309030.3088,13.58081441,1,0,51-75,Medium-High,Loyal
1160,839193963,ACC911076,23/04/2025 12:54,12,no answer,35,208745.9391,6.276463733,2,0,25-35,Medium-Low,Established
1161,889583930,ACC135672,09/04/2025 16:04,16,answer,48,161486.2279,5.166470637,3,1,36-50,Low,Established
1162,830754429,ACC701368,02/04/2025 13:06,13,answer,47,273086.2451,14.97691115,1,0,36-50,Medium-High,Loyal
1163,845258660,ACC484393,29/04/2025 10:59,10,stale,41,287737.6293,23.1200584,4,1,36-50,Medium-High,Long-term
1164,850101475,ACC877773,01/04/2025 14:07,14,answer,53,50000,19.16045844,1,1,51-75,Low,Long-term
1165,882767705,ACC460138,18/04/2025 13:17,13,no answer,75,467904.6423,0,3,0,51-75,High,New
1166,831861760,ACC230804,18/04/2025 10:35,10,answering machine,32,170891.0923,7.725450704,2,1,25-35,Low,Established
1167,840104443,ACC289894,28/04/2025 13:58,13,answer,42,141279.7855,11.44774317,3,1,36-50,Low,Loyal
1168,810199601,ACC203875,07/04/2025 14:43,14,answer,50,354089.8442,15.33938176,3,1,36-50,High,Loyal
1169,887128690,ACC137771,11/04/2025 11:52,11,busy,42,254356.9524,6.546639173,5,0,36-50,Medium-Low,Established
1170,884912405,ACC331575,21/04/2025 11:56,11,answer,52,349923.2073,7.526653487,3,1,51-75,High,Established
1171,811525693,ACC491466,03/04/2025 16:43,16,answer,66,406220.2723,25.65119678,1,0,51-75,High,Long-term
1172,869066331,ACC415645,08/04/2025 11:09,11,answer,66,205030.6929,24.60896848,5,1,51-75,Medium-Low,Long-term
1173,867562256,ACC690831,17/04/2025 11:22,11,invalid number,26,236541.8354,19.36633196,3,0,25-35,Medium-Low,Long-term
1174,883125842,ACC461991,01/04/2025 15:15,15,answer,41,275326.9569,0.089721273,3,0,36-50,Medium-High,New
1175,838405705,ACC246069,28/04/2025 09:27,9,answer,32,188371.0062,8.148689648,4,1,25-35,Low,Established
1176,870988624,ACC501567,01/04/2025 15:13,15,general error,60,253275.5649,6.512803285,1,1,51-75,Medium-Low,Established
